Source,Target
10591,2709
7907,8969
8670,4412
4193,6881
10333,2934
9577,83
9577,2792
10591,2709
7907,8969
2792,83
8670,4412
7015,6291
4661,7575
4661,2934
2934,7575
2934,10333
2631,6881
2631,423
10333,7575
5055,6291
9666,7223
9577,83
9577,2792
10591,2709
358,6881
7907,8969
8670,4412
7015,6291
6881,6291
83,2792
4661,2934
4193,6881
423,6291
3799,5717
5766,5717
9577,83
10591,2709
358,6881
7907,8969
8670,2709
7015,6291
83,2792
4661,4412
4193,6881
5055,6291
9577,2792
423,7015
10591,2709
7907,8969
2792,83
8670,2709
7015,6291
6881,10155
2709,4412
6291,6847
1817,103
423,7015
2631,6881
5055,6291
5766,1548
5766,3799
5766,5717
5717,3799
10591,2709
7907,8969
4661,2934
2631,6881
5055,6291
5055,6847
5766,3799
5766,5717
5717,3799
423,7015
10591,2709
10591,8670
358,6881
7907,8969
8670,4412
7015,6291
7015,6847
3799,1548
1817,103
7103,8107
4661,7575
4661,2934
4193,358
423,7015
423,6291
423,5055
10333,7575
10333,2934
3799,5717
5055,6291
5055,6847
5717,1548
10591,2709
10591,8670
358,10155
7907,8969
7015,6291
7015,6847
103,1817
4661,7575
2934,10333
5055,423
5055,6847
9577,83
423,7015
423,6291
10591,2709
8670,8107
8670,2709
8670,4412
7015,6847
6291,6847
4661,2934
4193,6881
423,7015
423,6291
423,5055
5055,6291
10591,2709
358,6881
7907,8969
7015,6847
7015,6291
83,2792
6291,6847
423,7015
423,6291
3799,5717
5766,5717
5055,6291
5055,6847
9577,83
9577,2792
10591,2709
358,7015
358,6881
7907,8969
8670,4412
7015,6291
6291,6847
4661,7575
4661,10333
4193,6881
2631,10333
103,1817
5055,6291
5717,3799
358,6881
7907,8969
8670,4412
4193,358
4193,6881
358,6881
7907,8969
4661,7575
4661,10333
4193,6881
10333,7575
10333,2934
5766,5717
5717,1548
5717,3799
9577,2792
7907,8969
4661,2934
4193,6881
2934,10333
9577,83
9577,2792
7907,8969
2792,83
8670,4412
4193,6881
5766,1548
5766,3799
9577,83
7907,8969
8670,4412
5717,1548
5717,3799
5717,4412
3799,1548
3799,4412
4193,6881
2631,4412
358,6881
358,10155
423,7015
423,6847
5766,3799
7907,8969
8670,4412
4661,7575
2934,7575
2934,10333
10333,7575
423,7015
423,6291
358,10155
7907,8969
8670,4412
7015,6291
7103,8107
4661,7575
4193,6881
423,7015
7907,8969
8670,4412
6051,2063
7103,8107
4661,7575
4193,6881
423,7015
5055,6291
9577,2792
2063,6051
7907,8969
7103,8107
4661,7575
4661,2934
4193,6881
5766,5717
423,7015
7907,8969
2792,83
8670,4412
6051,2063
7103,8670
4661,7575
4661,2934
1369,4412
103,1817
5766,5717
9577,2792
423,7015
2063,6051
2063,8628
7907,8969
2792,83
4412,8107
4661,2934
423,7015
3799,5766
5766,1548
9577,83
8670,4412
2792,83
5766,1548
5766,3799
5766,5717
5717,3799
423,7015
7907,8969
7223,9666
8670,4412
1548,3799
4661,2934
423,7015
423,83
423,2792
5766,5717
2934,7575
7907,8969
2792,83
7223,9666
8670,4412
4661,7575
4661,2934
5055,6291
423,7015
7907,8969
6881,8107
423,7015
10333,2934
5766,3799
103,1817
5055,6291
2934,7575
8670,4412
83,2792
5766,1548
9577,83
7907,8969
2792,83
5717,3799
3799,1548
6051,8628
7103,8107
423,2934
8152,2090
5055,6291
5717,3799
9577,83
9577,2792
7907,8969
2792,83
6291,6847
7103,83
7103,8107
4661,7575
8152,9901
8152,2090
423,7015
7907,8969
9901,2090
7103,8107
423,7015
8152,9901
8152,2090
5055,6291
7907,8969
9901,2090
9901,3073
2090,3073
8670,4412
6291,6847
7103,8107
4661,7575
4661,2934
2625,9901
2625,8152
2625,2090
8152,2090
8152,3073
5055,6291
5055,6847
9577,83
423,7015
7907,8969
9901,2090
9901,3073
2090,3073
8670,4412
4661,7575
4661,2934
1369,7088
8152,9901
8152,2090
8152,3073
103,1817
5055,6847
9577,83
7907,8969
2090,3073
83,2792
6291,6847
5055,6847
7907,8969
2792,83
2792,8107
8670,4412
6291,6847
423,6847
8152,2090
5055,6847
2063,8628
7907,8969
7015,6847
6291,8628
6291,6847
8152,2090
423,6847
2063,8628
7907,8969
5717,3799
4661,7575
4661,2934
2934,7575
3799,5717
423,83
8670,4412
1817,8107
4661,2934
1369,5274
1369,7088
2792,83
5802,7609
8152,2090
5766,3799
1548,3799
7907,8969
8670,4412
5717,3799
6051,2063
4661,7575
5802,7609
8152,2090
3799,1548
3799,5766
5766,5717
2934,7575
2063,6051
7907,8969
4661,7575
4661,8670
4193,6881
8152,2090
423,6847
7907,8969
6881,10155
83,2792
4661,2934
423,6847
2934,7575
7907,8969
2792,83
4193,6881
5055,6291
7907,8969
2792,83
4661,2934
6051,8628
5055,6291
9577,2792
7907,8969
8670,4412
6881,10155
3955,6786
4661,7575
4193,10155
6051,8628
6051,2063
423,6847
2625,2090
7712,6786
7712,3955
2934,8628
7907,8969
3955,6786
4661,2934
4193,6881
8152,9901
7712,6786
7712,3955
5055,6291
9577,2792
423,6847
7907,8969
3955,6786
6291,6051
2934,9666
8152,9901
7712,6786
5766,5717
5055,6291
9666,8670
9666,4412
7907,8969
7223,4412
8670,4412
5717,1548
3955,6786
4661,9666
423,6847
2625,2090
5802,4480
8152,9901
8152,2090
9577,2792
2934,7575
7907,8969
8670,4412
6051,8628
3955,6786
4661,2934
4661,3073
2625,2090
5802,4480
8152,3073
5055,6291
9577,2792
7907,8969
2090,3073
8670,4412
4661,7609
4193,358
4193,6881
4193,10155
2934,7609
8152,9901
5055,6291
358,10155
2063,6051
2063,8628
7907,8969
3955,6786
8670,4412
6881,10155
4661,423
4193,358
4193,6881
4193,10155
423,6847
8152,9901
5766,5717
5055,6291
9577,83
9577,2792
358,10155
358,6881
7907,8969
7575,6847
8670,4412
6881,10155
6571,10412
6051,2063
4661,7575
4193,358
4193,6881
4193,10155
2934,7575
9666,7223
10412,3227
10412,4184
10412,6571
423,6847
358,10155
358,6881
9901,3073
9901,2090
2792,9577
8628,6051
4184,3227
4184,6571
6881,10155
83,9577
6571,3227
3955,6786
4193,358
4193,6881
4193,10155
423,6847
2792,9577
8152,2090
8152,3073
10412,3227
10412,4184
10412,6571
358,6881
358,10155
9901,2090
4184,3227
4184,6571
3227,6571
6881,10155
83,9577
6051,8628
4661,7575
4661,2934
4193,358
4193,6881
4193,10155
5766,4480
9666,7223
10412,3227
10412,4184
10412,6571
2934,7575
358,6881
358,10155
7907,8969
9901,2090
4184,3227
3227,6571
3955,6786
8670,4412
6881,10155
83,9577
6051,8628
4193,10155
2625,8152
2625,2090
8152,9901
8152,2090
10333,7575
10333,2934
5055,6291
10412,3227
10412,4184
10412,6571
358,10155
7907,8969
9901,2090
4184,6571
3955,6786
8670,4412
3073,6291
6571,3227
4661,2934
2934,7575
2625,2090
2792,83
10412,3227
10412,6571
423,6291
7907,8969
8670,4412
4184,3227
4184,6571
6571,3227
4661,2934
2934,7575
5802,2792
5766,5717
43,731
5055,7015
9666,7223
10412,6571
7907,8969
4184,3227
4184,6571
2792,9577
8670,4412
83,9577
6571,3227
4661,7575
2625,3073
2792,5802
2792,83
2792,9577
5802,83
5521,43
5521,731
43,731
7907,8969
4184,3227
4184,6571
7223,9666
8628,6051
83,9577
6571,3227
7575,4412
3472,731
5802,83
5802,2792
8152,2090
5521,43
5521,731
43,731
10412,4184
7907,8969
4184,3227
4184,6571
2792,83
2090,7609
8670,4412
4661,4412
4630,43
4630,731
3472,5521
2934,7575
2792,9577
2792,83
8152,2090
8152,3073
5521,731
5521,43
43,731
5055,6291
9666,7223
10412,6571
7907,8969
4184,3227
4184,6571
8670,8628
4412,2063
4630,43
4630,731
3472,5521
8152,2090
8152,3073
5055,6291
9666,7223
10412,6571
7907,8969
2792,9577
2792,83
8628,6051
8670,4412
4630,5521
4630,43
3472,5521
3472,731
2934,6847
2792,9577
2792,83
8152,2090
8152,3073
5521,731
5055,423
9666,7223
9577,83
423,6291
7907,8969
4184,3227
4184,10412
4184,6571
8628,6051
2090,3073
7015,10412
6571,10412
4661,6291
4630,5521
3472,5521
423,6847
2625,8152
8152,9901
5521,731
5521,43
5055,6291
5055,2934
5676,10967
9666,7223
10412,4184
10412,6571
4184,3227
4184,6571
2090,3073
8670,4412
4661,7575
3472,5521
2625,9901
5521,43
5676,10967
5055,6291
9666,7223
10412,4184
10412,6571
2934,6291
4184,6571
8670,4412
7609,4412
3955,6786
3472,5521
3472,43
2625,6571
2625,5766
8152,2090
5055,6291
43,731
9666,7223
5717,7015
10412,4184
10412,6571
9901,6571
4184,6571
3955,6786
8670,4412
4661,7575
4661,2934
3472,5521
3472,43
2625,9901
2625,2090
2625,3073
8152,2090
5521,43
43,731
9577,2792
9901,2090
4184,3227
4184,7015
4184,6291
2090,3073
8670,4412
5717,1548
6291,3227
6291,10412
6571,10412
4661,2934
4630,5521
3472,5521
2625,8152
2625,3073
8152,2090
8152,3073
3799,5766
3799,5717
5055,7015
5055,6291
5766,5717
10412,4184
10412,6571
2792,83
6571,4184
4184,3227
2090,3073
5717,1548
4661,7575
3472,5521
3472,43
2625,9901
2625,8152
3799,5766
3799,5717
5055,7015
5766,5717
7903,4581
7903,7742
10412,3227
10412,4184
10412,6571
2934,6571
7907,8969
4184,3227
4184,6571
3955,6786
8670,4412
83,2792
7742,4581
4661,10412
5717,5766
5717,3799
2625,8152
2625,3073
2625,2792
8152,9901
8152,2090
8152,3073
3799,1548
3799,5766
5055,6291
43,731
7903,4581
7903,7742
9666,7223
4581,7742
2934,7575
7907,8969
4184,6571
6571,10412
3955,6786
7015,6291
83,2792
10412,3227
6051,2063
4630,43
4630,731
2625,9901
2625,8152
2625,2090
8152,9901
8152,2090
3799,5766
5521,731
43,731
5055,6291
5055,83
7903,4581
7903,7742
9666,7223
10412,3227
10412,4184
2934,7575
7907,8969
6571,4184
3955,6786
8670,4412
83,6291
6051,2063
4630,731
4630,3472
3472,5521
8152,9901
3799,5717
43,731
43,83
43,2792
7903,4581
7903,7742
9666,7223
10412,3227
10412,4184
10412,6571
2934,7575
7907,8969
8969,6571
2792,9577
2792,731
4412,8670
3955,6786
4661,7575
4630,7015
4630,3472
3472,5521
2625,2090
8152,2090
5055,6291
43,6291
43,731
10412,6571
7907,8969
2792,9577
4184,3227
7223,9666
8670,4412
83,9577
3472,5521
2625,731
10333,7575
5055,6291
5717,3799
9577,83
9577,2792
4184,3227
4184,10412
7223,9666
3227,10412
3227,6571
2090,6291
6571,10412
4661,2934
3472,7015
3472,5521
2625,9901
8152,9901
8152,5521
3799,5717
5055,6291
3227,10412
3227,4184
7712,10967
10412,4184
10412,6571
9901,3073
83,9577
83,2792
9577,2792
4661,2934
4630,2090
3472,5521
2625,9901
3799,5766
5055,6291
10412,3227
10412,4184
10412,6571
7907,8969
9901,2090
2792,9577
2792,83
4184,3227
4184,6571
3227,6571
2090,3073
83,9577
4661,7575
4661,2934
3472,5521
5717,3799
2625,9901
2625,2090
5802,4412
10412,4184
10412,6571
2934,7575
4184,6571
2625,9901
2625,8152
2625,2090
8152,2090
3799,5717
43,731
7903,4581
10412,4184
10412,6571
9901,2090
4184,6571
4412,8670
4661,2934
2625,9901
2625,8152
2625,2090
2625,3073
8152,9901
8152,2090
8152,3073
5766,3799
5766,5717
5055,6291
9666,7223
10412,3227
10412,4184
10412,6571
423,7015
7907,8969
9901,3073
9901,2090
4184,3227
3227,6571
2090,3073
8670,4412
5717,3799
4630,43
3472,5521
423,7015
2625,9901
2625,8152
2625,2090
2625,3073
8152,2090
8152,3073
8152,9901
5521,43
5766,3799
5766,5717
7903,4581
9666,7223
10412,4184
10412,6571
2934,7575
5717,3799
9901,3073
9901,2090
4184,3227
2090,3073
8670,4412
4630,43
3472,5521
3472,731
2625,9901
2625,2090
2625,3073
3799,5766
3799,5717
5521,731
5766,5717
9666,7223
10412,6571
423,7015
9901,2090
4184,3227
4184,6571
3227,6571
2090,3073
3472,43
10333,7575
3799,5766
3799,5717
5766,5717
5521,43
7903,4581
10412,4184
10412,6571
10412,1817
423,7015
7907,8969
4184,1817
7223,9666
8670,4412
4630,5521
4630,7903
3472,5521
5055,6291
5521,731
5766,3799
5766,5717
7903,731
9666,10967
5717,3799
7907,8969
7575,3227
1548,3799
4661,8670
4630,43
3472,5521
3472,43
3799,5766
5055,6291
5521,7903
5521,43
43,7903
5766,5717
10412,3227
10412,4184
7907,8969
3227,7575
8670,4412
4661,8670
4661,4412
3472,5521
3472,7903
3472,43
5521,7903
5521,43
5766,3799
5766,5717
43,7903
5055,6291
7903,9666
10412,3227
10412,6571
8107,4184
8107,6571
4184,6571
7223,9666
8670,4412
7015,6847
4661,2934
4630,7223
3472,5521
3472,7903
3472,43
2934,8969
2934,8107
5055,6291
5521,7903
5521,43
43,7903
5766,5717
10412,6571
423,2063
2063,6571
4412,8670
4184,6571
1817,103
6051,8628
4630,7903
4630,7223
3472,5521
3472,7903
3472,43
2934,7575
3799,5717
5521,7903
5521,43
5766,5717
5055,6291
7903,731
7907,8969
8670,4412
4630,6051
4630,8628
4630,5521
3472,5521
3472,7903
3472,43
2934,7575
5521,7903
5521,43
5766,3799
5766,5717
43,6847
5055,6291
7903,4581
10412,3227
10412,4184
10412,6571
4184,6571
7223,9666
8670,4412
6051,8628
4630,8107
4630,43
4630,731
5521,7903
5521,43
43,6051
7903,6051
7903,4581
10412,3227
10412,4184
10412,6571
7223,9666
8670,4412
6051,731
7103,8107
4630,731
3472,5521
3799,1548
5055,6291
10412,3227
10412,6571
7907,8969
4184,3227
4184,6571
7223,9666
8670,4412
4661,7575
4630,5521
3472,5521
3472,731
7712,6786
43,731
9666,7223
10412,6571
8107,731
3955,6786
8670,4412
4630,5521
4630,43
4630,3472
3472,6291
3472,5521
5521,731
10412,6571
423,6847
7907,8969
4184,3227
4412,8670
7015,6847
6051,8628
7103,8107
3472,5521
423,7015
3799,5717
5521,43
5766,5717
7907,8969
4184,3227
4184,6571
8628,6051
4661,7575
4630,43
3472,43
3472,731
3799,5717
7712,6786
5055,7015
5521,43
5766,5717
10412,4184
10412,6571
7907,8969
4184,3227
4184,6571
3227,6291
3955,6786
4661,7575
5055,7015
5055,6291
5521,43
4184,3227
4184,6571
3227,6571
8670,4412
7015,6291
4630,43
3472,731
103,1817
5766,5717
7712,6786
5055,7015
5055,6291
10412,3227
10412,6571
7907,8969
4184,3227
4184,6571
4412,8670
7015,6291
6051,8628
3955,6786
4661,7575
3472,5521
5055,6291
10412,3227
10412,4184
10412,6571
4184,6571
4412,8670
3227,6571
7015,6847
6882,10158
1817,103
4630,43
4630,731
3472,5521
43,731
5055,7015
5055,6291
10412,4184
10412,6571
4184,6571
8670,4412
6882,10158
4661,7575
3472,731
423,10412
10333,8969
5055,6291
7712,6786
5766,1548
5717,1548
10412,6571
4412,8670
3955,6786
7015,6291
6882,10158
1548,3799
3472,731
5055,7015
5055,6291
7712,3955
5766,1548
5717,1548
10412,6571
10412,423
423,6847
3955,6786
8670,4412
6882,10158
6051,8628
4661,7575
7712,3955
5766,1548
5055,7015
5055,6291
10412,6571
4412,8670
4184,3227
6882,10158
6051,8628
1817,103
3955,6786
3472,731
10333,7575
5521,731
5055,7015
5055,6291
7712,3955
3960,232
3960,8203
3960,10555
10412,3227
10412,4184
10412,6571
2063,8628
10555,8203
10555,232
4184,3227
4184,6571
8203,232
1817,103
4630,5521
4630,731
423,7015
10333,7575
232,8203
232,3960
232,10555
5521,43
43,731
3960,8203
3960,10555
5055,7015
7903,4581
10412,3227
10412,6571
10412,4412
10555,8203
4184,3227
4184,6571
8670,4412
7015,6291
6882,10158
2063,8628
4661,10333
4630,731
3472,5521
423,7015
10333,7575
7712,3955
5766,1548
5055,6291
7903,7742
10412,4184
10412,6571
2063,8628
4184,6571
6291,7015
8670,4412
1548,3799
4630,43
4630,731
3472,5521
3472,731
5055,6291
5766,1548
7903,4581
10412,3227
10412,4184
10412,423
7907,8969
4184,6571
8628,2063
3955,6786
8670,4412
4661,7575
4630,43
10333,7575
5055,6291
7712,3955
5766,5717
5717,1548
5717,3955
5717,3799
10412,3227
10412,423
7907,8969
4184,6571
232,6882
8670,4412
6051,8628
4661,7575
4630,43
4630,3472
423,10412
5766,1548
5766,3799
5766,5717
7712,3955
3960,232
5055,6291
5717,1548
5717,3799
10412,3227
2063,8628
4184,6571
8203,232
8670,4412
6882,232
232,6882
5766,1548
5766,3799
5766,5717
5055,6291
7903,4581
9124,1816
10412,3227
10412,423
7211,1816
2063,8628
7907,8969
4412,8670
8628,6051
5717,1548
5717,3799
1548,3799
4661,7575
4661,5055
4630,3227
4630,43
3472,423
3799,1548
3799,5766
5055,6291
5766,1548
7903,7742
10412,3227
7907,8969
4184,6571
232,8203
8670,4412
6882,10158
4661,7575
4630,731
3472,5521
3472,423
5055,6291
10412,6571
7907,8969
7742,232
4184,6571
8670,4412
3955,6786
4630,43
4630,731
3472,5521
3472,731
10333,7575
3960,8203
10412,4184
10412,6571
2063,6051
4184,6571
8670,4412
4661,4412
4630,7575
4630,731
4630,3472
43,731
10412,4184
4184,6571
8670,731
423,6848
4630,43
4630,3472
3472,43
10333,4412
5055,6291
43,8670
43,4412
3960,8203
10412,6571
7907,8969
4184,3227
3227,4412
423,6848
3472,6786
3472,5521
5521,6786
5055,6291
3960,232
10412,6571
231,1150
7907,8969
1150,2706
8969,8670
8670,4412
423,6848
6051,2063
4661,7575
4630,43
3472,5521
3960,232
6882,10158
9123,786
10412,6571
7211,615
7211,4341
2063,6051
2063,8628
4184,3227
8628,6051
1816,786
786,102
1824,7193
3472,5521
5924,231
3935,2706
3935,231
5521,43
43,731
6882,10158
9123,786
7211,786
7211,4472
231,2706
6291,7015
4184,3227
232,8203
8628,6051
786,102
4661,7575
1824,7193
3472,5521
7211,7193
7211,102
7211,786
7211,9123
3960,8203
3960,232
10412,4184
10412,6571
231,2706
231,4472
10158,6882
1150,2706
9780,4341
8203,232
3227,6571
6051,8628
6051,2063
786,102
4661,7575
3472,5521
3935,231
10333,6882
4472,5924
4472,231
3960,232
9123,4341
7632,10590
7632,5924
231,2706
1150,2706
9780,4341
10158,6882
4184,3227
8628,6051
4341,8697
8670,4412
3472,5521
5924,3935
9123,102
9123,7211
9123,4341
7211,102
7211,786
2063,6051
7907,8969
4184,3227
6882,10158
4661,7575
1824,1816
1691,231
3472,5521
7193,1816
3960,8203
3960,232
9123,4341
10412,6571
7211,786
231,1150
231,5924
231,2706
10158,6882
423,6848
4184,3227
8203,232
4341,1816
2063,8628
1691,4472
1691,3935
3472,5521
7193,10590
5521,43
3960,232
9123,4341
10412,6571
7907,8969
1150,2706
9780,4341
7087,8697
4184,3227
8203,232
7015,423
6882,10158
3472,5521
8670,4412
3935,1150
5521,43
43,232
5676,10967
7903,7742
9123,1816
9123,231
7632,5924
10412,3227
10412,6571
423,6848
231,2706
1150,2706
1150,731
786,102
786,8697
10158,6882
3227,6571
6051,8628
731,2706
4661,7575
3472,5521
7903,8203
7903,4581
7903,7742
10412,3227
7211,102
231,2706
7907,8969
10158,6882
786,102
8670,4412
7015,6848
423,6848
6051,2063
1816,102
3472,5521
5521,6786
5521,43
231,2706
7712,6786
43,6786
43,3955
7903,4581
7903,7742
10412,3227
7211,102
7907,8969
9780,8697
10158,6882
4480,7015
8670,4412
7015,423
3955,6786
7712,6786
5676,10967
3960,232
6882,10158
7903,232
10412,3227
10412,6571
7211,102
231,2706
231,4472
7907,8969
7087,8697
8203,232
6571,3227
3955,6786
4630,43
3935,5924
3935,2706
231,2706
231,4472
5676,10967
3960,232
10412,3227
10412,6571
7211,102
7211,786
7907,8969
1150,2706
6291,7015
8203,232
6571,3227
3227,3955
4630,43
3472,5521
5924,231
3935,2706
4472,7211
5055,6291
7903,4581
10412,3227
10412,6571
7211,102
231,2706
7907,8969
1150,2706
3472,5521
3472,43
3935,2706
7903,4581
10412,3227
10412,6571
231,1150
1150,2706
4661,7575
3472,5521
3472,43
5055,6291
5676,10967
9123,2706
10412,4184
231,1150
7907,8969
10555,232
1150,2706
7575,3227
6291,6786
3955,6786
4661,7575
4630,43
4630,3472
3472,5521
3472,43
7712,3955
5676,10967
5055,6291
7903,7742
10412,6571
231,1150
231,2706
7907,8969
1150,2706
4341,9123
6291,7575
4661,6291
4661,7575
4630,43
4630,3472
3472,5521
3472,43
8203,232
5521,43
5055,6291
6882,2706
7903,7742
10412,6571
10412,4184
4472,1150
4472,5924
4472,2706
7907,8969
1150,2706
4184,6571
423,6848
6291,7575
3935,7211
3935,4472
7712,6786
5055,6291
5055,4472
10412,4184
10412,6571
231,4472
5924,1150
5924,2706
1150,102
1150,2706
4184,6571
1816,8697
423,6848
7575,102
4630,43
4630,3472
3472,5521
3472,43
5924,2706
3935,7211
5055,6291
5055,231
5521,10158
6882,10412
7903,4581
9123,4341
10412,3227
10412,6571
10412,10158
231,1150
231,6291
4472,6291
3227,6571
423,6848
6291,102
4661,7575
3472,43
8670,4412
3935,5924
3935,102
10333,7575
5521,43
5055,6291
7712,6786
43,232
10412,3227
10412,4184
10412,6571
423,6848
7907,8969
5924,7211
5924,2706
4184,3227
4184,6571
786,2706
3227,4184
4661,7575
1824,786
3472,43
423,6848
5802,2934
5055,8203
5055,6291
7712,6786
7712,3955
43,3960
7632,5924
4472,786
7907,8969
5924,786
10967,4480
2706,7575
6291,8203
4184,6571
3955,6786
7575,8697
1824,786
1824,4472
4630,232
4630,5521
4630,43
3472,43
10333,7575
7712,3955
231,5924
231,102
43,232
5055,6291
9123,4341
9123,1816
10412,6291
7211,10590
4472,5924
4472,786
5924,7087
5924,8697
423,6848
3955,6786
4341,1816
6882,10158
4661,7575
4661,102
1824,7211
3472,5521
3935,5924
10333,6882
10333,10158
5055,6291
7712,3955
43,6291
43,7575
7903,4581
7903,7742
9123,4341
10412,232
10412,8203
10412,10158
423,6848
231,1150
231,5924
231,786
231,4472
4472,5924
4472,2706
1150,5924
1150,786
7087,8697
7087,1816
2706,731
4184,6571
8203,232
7015,6848
4661,10333
4661,7575
4661,2934
3472,5521
9123,4341
5055,7015
10412,3227
10412,8203
10412,4184
10412,6571
231,5924
231,786
4472,102
4472,2706
5924,1150
5924,2706
1150,102
2706,8697
423,7015
423,6848
4184,232
8203,232
2934,7575
4341,8697
7015,6848
7015,6291
786,102
4661,2934
4661,7575
4630,43
3472,423
3472,43
7712,3955
43,6571
7632,8697
10412,8203
10412,4184
10412,6571
7211,102
2063,8628
7907,8969
10158,6882
6291,423
4184,6571
8203,232
4630,6571
9123,4341
7712,3955
43,3227
43,10412
43,232
43,731
5055,6291
10412,8203
10412,4184
10412,6571
7907,8969
10158,6882
4184,6571
7015,423
423,6848
4661,7575
4630,3227
4630,43
4630,731
3472,5521
7712,3955
43,731
7903,4581
10412,8203
10412,4184
10412,6571
7211,102
7907,8969
10158,6882
4184,232
7015,232
1691,8697
4630,43
4630,731
3472,5521
43,731
7903,4581
9123,4341
10412,4184
10412,6571
10158,6882
9780,102
4184,6571
232,7015
3955,6786
4341,8697
1691,8697
4630,731
7193,43
4472,43
9123,4341
7632,8697
10412,3227
10412,232
10412,4184
10412,6571
423,7015
423,6848
2063,8628
10158,6882
4184,6571
232,6571
3227,6571
7015,6848
7015,731
4630,43
3472,5521
3472,43
43,731
7903,7742
10412,8203
10412,4184
10412,6571
7211,102
7211,231
7907,8969
423,7015
423,6848
4184,6571
8203,232
8628,2063
8670,4412
7015,6848
6051,2063
1691,8697
4630,5521
7712,6786
7903,7742
10412,4184
10412,6571
7211,102
7211,231
231,102
231,4472
2063,8628
2063,6051
9780,102
9780,8697
4184,6571
8628,6051
7015,6848
4661,7575
4661,10333
4630,3472
3472,5521
3472,43
10333,7575
5521,43
43,731
5676,10967
7903,7742
10412,4184
10412,6571
7211,231
231,4472
2063,8628
8203,6571
8628,6051
7575,1800
4630,5521
4630,43
4630,731
5924,102
5055,6291
43,731
9123,8697
10412,232
10412,8203
10412,4184
10412,6571
7211,231
7211,4472
231,102
231,4472
2063,6051
7907,8969
6291,1800
4184,6571
8203,6571
8628,6051
3472,5521
3472,1800
5521,1800
43,1800
43,731
10412,4184
10412,6571
7211,4472
231,102
231,4341
1800,731
5924,102
5924,8697
9780,2706
4412,8670
8969,3227
4341,8697
6051,2063
2063,8628
3955,6786
4630,5521
4630,43
3472,731
5521,43
5521,731
4472,102
43,731
7903,4581
10412,6571
231,102
2063,6051
9780,2706
10158,6882
731,1800
4630,5521
4630,731
4630,43
4630,3472
3472,5521
3472,43
3472,731
7193,4472
5521,731
5521,43
231,102
43,731
9123,4341
9123,8697
10412,6571
10590,8969
8670,4412
2063,8628
10158,102
3955,6786
3935,1150
231,102
10412,6571
4184,3227
6882,102
8203,6571
2063,8628
1691,8697
5924,9123
5924,3935
3935,1150
231,4472
10412,232
10412,6571
4412,8670
4184,3227
8203,6571
8628,6051
8628,2063
4341,8697
232,6571
6051,2063
3935,2706
7903,7742
7632,4341
10412,6571
9780,8697
4184,3227
8628,2063
2706,102
232,6571
6051,2063
3960,232
7903,7742
10412,232
10412,8203
10412,6571
7211,231
2063,8628
2063,6051
10158,6882
4412,8670
4341,8697
3472,1800
5924,4472
3935,7211
231,7211
4286,8849
4286,10366
4286,4137
4137,10366
4137,8849
9123,4341
10412,8203
10412,232
10412,6571
8849,10366
7907,8670
232,6571
8670,4412
6051,8628
6051,2063
2063,8628
3935,7211
231,7211
4286,8849
4286,4137
4137,8849
7903,4581
10412,232
10412,6571
7907,8670
8670,4412
232,6571
1824,7193
1824,1150
1691,7193
1691,9780
1691,102
1691,2706
5924,4472
3935,102
4286,4137
9123,4341
7632,8697
10412,8203
10412,6571
7907,8670
7907,4412
9780,102
4412,8670
3227,6571
3955,6786
8203,6571
1691,3935
1368,102
3935,1816
4472,7211
5676,10967
231,9780
10590,8697
7907,8670
1150,102
9780,6571
4184,3227
4184,6571
8203,2706
8670,4412
6571,3227
1824,2706
1691,5802
5924,7211
3935,1816
4472,10412
4286,10366
4137,8849
3960,232
9123,4341
10412,786
231,1816
7907,8670
7087,8697
4412,8670
3955,6786
1824,1150
1824,2706
5924,102
3935,102
3935,9123
3935,7632
3935,231
7712,3955
4472,9123
4472,231
4286,8849
4137,8849
9123,4341
7632,8697
10412,6571
7211,102
231,1816
7907,8670
1150,232
10158,6882
3955,6786
8670,4412
1824,1150
1824,102
3935,8697
10412,3227
10412,4184
10412,6571
40,8972
9780,102
4184,6571
3227,6571
8670,4412
3955,6786
1824,231
1691,231
5802,8849
5802,4286
4286,8849
10412,4184
10412,6571
7907,8670
9780,102
4184,6571
3227,6571
3955,6786
4341,8697
8670,4412
4412,6786
1824,231
7903,4581
10412,4184
10412,6571
8849,4137
7907,8670
9780,102
4341,8697
8670,4412
6571,3227
3955,6786
1691,231
7193,231
4472,4341
7907,8670
7712,3955
4184,10412
4184,6571
4341,786
8670,4412
6571,10412
4412,6786
3955,6786
5924,4341
4286,8849
231,4341
4137,8849
10412,3227
10412,4184
10412,6571
4472,4341
7907,8670
10158,6882
4184,6571
8670,4412
1691,231
5924,4341
4472,4341
4286,8849
4286,10366
3960,8203
7903,6799
4184,6571
232,8203
3955,6786
8670,4412
6571,10412
10412,3227
1824,231
5924,4341
1691,232
4472,4341
4286,8849
4286,10366
8849,10366
10158,6882
9780,4341
4184,6571
4341,786
8670,4412
6571,10412
6051,2063
10412,3227
7193,102
4286,10366
4286,8849
4286,6882
3960,232
4472,4341
4184,10412
4184,6571
8670,4412
2063,6051
6571,10412
1691,8697
4631,8849
4631,7608
4631,4286
8153,3076
4190,361
8849,10366
4472,4341
7907,8670
4184,3227
4184,6571
3227,10412
3227,6571
2091,3076
3955,6786
8670,4412
6571,10412
4190,8972
4190,3076
4190,2793
4631,7608
5924,786
2621,8153
