Source,Target
5168,4494
6351,7843
7671,2008
7671,911
7843,6351
8362,8426
6053,1517
5168,4494
8362,676
6053,1517
5168,4494
7671,6053
8362,911
6053,8426
6053,7843
5168,5258
4494,5258
8426,6053
5258,4494
7843,6053
8362,676
2008,676
6053,8426
5258,4494
8362,676
8362,2008
6053,8426
6053,7843
7671,8426
7671,6053
8362,676
6053,8426
6351,7843
7843,8426
7671,8426
7843,8426
8362,676
6053,8426
7671,8426
6053,8426
7843,8426
8362,676
6053,1517
5168,4494
8362,676
6053,1517
5168,4494
5168,4494
8362,911
6053,6351
5168,4494
7671,8426
8362,2008
8362,676
2008,676
2008,911
6053,6351
5168,4494
676,911
7671,8426
8362,911
2008,676
5168,4494
676,911
7671,8426
7843,911
5168,4494
7671,8426
8362,2008
8362,7843
8362,676
8362,6351
6053,8426
5168,4494
6351,676
6351,7843
7671,8426
7671,6053
8426,6053
5168,4494
7671,6053
7671,8426
8362,676
5168,4494
1517,1396
7671,8426
1517,6053
5168,4494
7671,8426
8362,676
5168,4494
7671,8426
8362,676
8362,911
6053,1517
6053,1396
5168,4494
676,911
7671,8426
8362,676
8362,911
6053,1517
5168,4494
676,911
7671,8426
5168,4494
8362,2008
2008,911
6053,1517
5168,4494
1517,6053
8362,2008
8362,676
5168,7627
5168,4494
676,911
7843,6053
7843,6351
8362,676
6053,1517
5168,7627
5168,4494
7671,8426
6053,1517
6053,1396
5168,7627
5168,4494
7627,4494
7671,8426
8362,2008
8362,676
5168,7627
5168,4494
6351,7843
7627,4494
8362,2008
5168,7627
5168,4494
7627,4494
7671,8426
8362,2008
5168,4494
7671,8426
8362,2008
5168,7627
5168,4494
7627,4494
8362,676
5168,4494
8362,2008
5168,7627
5168,4494
7671,8426
9955,9188
5168,4494
7671,8426
9188,9955
5168,4494
7671,8426
1517,6053
5168,4494
676,911
7671,8426
7671,8426
5168,4494
6351,7843
7671,8426
6053,1396
5168,4494
7671,8426
7671,4494
6053,1517
6053,1396
5168,4494
7627,4494
7671,5168
8426,5168
5168,4494
1517,1396
5168,4494
7671,7843
8362,676
5168,4494
7843,6351
5168,4494
8362,2008
8362,5168
9955,9188
5168,4494
7843,6351
5168,2008
5168,7627
5168,4494
9955,9188
8362,2008
8362,911
8362,676
2008,911
5168,7627
8362,676
5168,4494
676,2008
5168,4494
8362,6053
6053,1517
5168,4494
1517,6053
1517,1396
5168,7627
5168,4494
676,1396
7627,4494
1517,6053
8362,2008
2008,911
5168,7627
8362,2008
1517,6053
7843,6351
6053,1517
676,911
1517,1396
6351,7843
676,911
7843,6351
676,911
676,911
676,911
7671,8423
676,911
1517,1396
7671,8423
7843,6351
9188,9955
9188,9955
7671,8423
6053,1517
2008,676
676,911
7671,8423
2008,676
2008,676
9955,9188
2008,676
9955,9188
6351,7843
9188,9955
676,2008
676,911
2008,676
2008,911
676,911
676,911
1517,1396
7671,8423
7671,8423
7671,8423
9188,9955
7671,8423
7671,8423
7671,8423
9188,9955
7671,8423
9188,9955
1517,1396
1517,6053
7671,8423
7671,8423
9188,9955
9188,9955
9188,9955
7671,8423
9188,9955
7671,8423
7671,8423
7671,8423
7671,8423
6053,1517
7671,8423
1517,6053
6632,5794
7671,8423
9188,9955
7671,8423
6632,7121
7671,8423
1517,6053
7671,8423
1517,1396
7671,8423
6053,1517
7671,8423
6632,2569
7671,8423
6632,7121
6632,7121
6632,5794
2569,5794
7121,5794
7671,8423
6632,5794
7671,8423
7671,8423
1517,6053
1517,1396
8568,8423
1517,6053
6632,8568
7671,8423
5070,8568
1517,6053
7671,8423
5070,8568
7671,8423
5070,8568
7671,8423
5070,8568
7671,8423
1517,6053
7671,8423
1517,6053
6632,7121
5070,8568
6632,7121
6632,8568
1517,6053
1517,6053
6053,1396
5794,6632
6053,1396
6632,8568
1517,1396
9188,9955
1517,6053
7842,4
7842,5257
7842,920
6053,1517
5257,920
9188,9955
6053,1517
6053,1396
4,7842
4,5257
4,920
7842,5257
7842,920
5257,920
7842,4
7842,5257
7842,920
9188,9955
6053,1396
2569,8568
5257,4
5257,920
1517,1396
6053,1517
6053,1396
1517,1396
6053,1517
6053,1396
1396,1517
9188,9955
6053,1396
7842,5257
7842,920
9188,9955
5257,920
7842,4
9188,9955
5257,4
6632,5794
7842,4
7842,5257
4,5257
7842,4
7842,5257
7842,920
9188,9955
4,5257
6632,5794
9188,9955
7842,4
7842,5257
5257,4
7842,4
7842,5257
5257,4
5257,920
4,920
1517,1396
6053,1396
7842,4
7842,5257
7842,920
5257,4
4,920
7842,4
7842,5257
7842,920
6053,1517
4,5257
4,920
7121,5794
5794,6632
5794,7121
4,7842
4,5257
7842,5257
7842,4
7842,5257
6053,1517
5257,4
7121,5794
7842,4
6632,5794
6053,1517
6053,1396
7121,5794
6053,1517
5257,4
5257,920
4,920
5794,6632
6053,1517
7842,4
7842,5257
6632,5794
6053,1517
5169,7628
5257,4
5794,7121
7842,5257
6053,1517
5169,7628
5794,6632
5794,7121
6632,7121
6053,1517
5169,7628
4,7842
4,5257
7842,5257
5794,7121
6632,7121
6053,1517
5169,7628
4,7842
4,920
7842,5257
7842,920
5794,7121
6632,7121
5169,7628
5070,8568
2569,8568
4,7842
4,5257
7842,5257
7842,4
6632,7121
6632,5794
5169,7628
4,5257
7121,5794
6632,7121
9188,9955
5169,7628
4,5257
5257,920
6632,7121
9188,9955
5169,7628
4,7842
4,5257
5257,920
9188,9955
5169,7628
4,5257
5257,920
9188,9955
5169,7628
4,5257
9955,5070
5169,7628
5070,8568
7842,920
7842,5257
5169,7628
4,5257
5169,7628
5169,7628
5070,8568
4,920
7842,4
7842,5257
7842,920
9188,9955
5169,7628
7842,4
7842,5257
9188,9955
5169,7628
5070,8568
7842,4
7842,5257
6632,5794
9188,9955
5169,7628
7842,4
7842,920
9188,9955
5169,7628
5169,7628
5169,7628
4,920
5169,7628
4,7842
4,920
7842,920
4,5257
7842,4
5169,7628
5070,8568
5070,8568
4,7842
5070,8568
4,7842
4,7842
5169,7628
4,7842
4,5257
4,920
7842,5257
7842,920
7842,4
7842,5257
7842,920
4,5257
4,920
5169,7628
4,7842
5169,7628
4,5257
4,920
5257,920
5169,7628
4,7842
4,920
7842,5257
7842,920
5257,920
7842,4
7842,920
4,920
5257,920
6632,7121
5169,7628
4,7842
4,5257
4,920
7842,920
7842,4
4,5257
4,920
5794,6632
4,5257
4,920
7842,920
7842,4
7842,920
5169,7628
4,5257
4,920
5169,7628
4,5257
7842,5257
5257,920
5169,7628
4,7842
4,5257
7842,5257
4,920
7842,5257
5257,920
7842,5257
5169,7628
4,5257
5257,920
6632,7121
5169,7628
4,5257
5257,920
7842,5257
7842,920
4,5257
5257,920
7842,5257
4,5257
7842,920
4,5257
5257,920
7842,5257
5169,7628
4,5257
7842,4
4,5257
5257,920
7842,4
7842,5257
4,5257
5257,920
7842,5257
5169,7628
4,920
4,7842
4,5257
7842,4
4,5257
5257,920
4,7842
4,920
7842,5257
7842,920
5257,920
7842,4
5169,7628
4,5257
9187,5071
4,7842
4,920
7842,4
7842,5257
7842,920
9187,5071
5169,7628
5169,7628
4,7842
4,5257
7842,5257
7842,920
5257,920
5169,7628
4,7842
4,5257
7842,5257
7842,920
7842,4
7842,5257
7842,920
5169,7628
4,5257
4,920
5257,920
7842,5257
7842,920
9187,5071
5169,7628
4,5257
4,920
5257,920
7842,5257
6632,7121
6632,5794
9187,5071
5169,7628
4,5257
5257,920
7842,5257
9187,5071
5169,7628
4,5257
7842,5257
7842,920
9187,5071
5794,6632
9187,5071
7842,5257
7842,920
7842,5257
7842,920
677,8304
4,920
9187,5071
8304,677
26,677
26,8304
5169,7628
8304,677
5794,6632
8304,677
677,26
4,7842
7842,4
5169,7628
8304,26
5794,6632
4,7842
5169,7628
8304,26
5794,6632
5169,7628
5071,9187
4,7842
7842,4
9187,5071
5169,7628
677,26
5794,6632
5071,9187
4,7842
4,5257
7842,5257
7842,4
26,8304
5071,9187
8304,677
4,5257
9187,5071
677,26
677,8304
8304,26
7842,4
26,677
8304,677
4,7842
7842,4
7842,4
26,8304
5071,9187
7842,4
6632,5794
26,8304
5071,9187
5071,9187
7842,4
7842,5257
6632,5794
9187,5071
8304,677
4,5257
7842,4
7842,5257
9187,5071
8304,26
8304,677
7842,4
7842,5257
6632,5794
9187,5071
5071,677
677,26
677,8304
8304,26
7842,4
26,677
26,8304
5071,677
5071,9187
8304,677
677,9187
4,5257
6632,7121
26,677
26,8304
5071,9187
5071,677
677,8304
677,9187
5794,6632
6632,7121
9187,5071
9187,8304
5071,8304
677,26
677,8304
8304,26
6632,7121
6632,5794
9187,5071
9187,8304
5071,677
8304,677
677,26
7842,4
6632,7121
5169,7628
677,26
5794,7121
677,26
7842,5257
6632,5794
8304,26
677,26
7842,4
6632,5794
8304,26
677,26
677,8304
8304,26
26,8304
8304,677
4,7842
7842,5257
5794,6632
26,677
4,7842
7842,4
677,26
5071,9187
6632,5794
8422,9962
5071,9187
6632,5794
6632,5794
7842,4
6632,5794
26,677
8422,9962
8422,9962
4,5257
7842,5257
6632,5794
4,5257
5794,6632
6632,7121
5071,9187
4,5257
7842,5257
7842,4
6632,5794
5794,6632
4,7842
7842,5257
7842,5257
5169,7628
5071,9187
5794,6632
6632,7121
9187,5071
5169,7628
4,7842
9187,5071
5169,7628
5169,7628
5071,9187
4,7842
9187,5071
5169,7628
5794,6632
5169,7628
5794,6632
5169,7628
4,7842
5794,6632
5169,7628
5071,9187
4,7842
4,5257
7842,4
8422,9962
4,5257
7842,4
6632,5794
8422,9962
5169,7628
8569,6381
4,5257
6632,5794
8422,9962
5169,7628
6381,8569
8422,9962
5169,7628
6381,8569
8422,9962
5169,7628
5071,9187
6632,5794
8422,9962
5071,9187
7842,4
8422,9962
5169,7628
5071,9187
4,5257
8569,6381
8422,9962
5169,7628
4,5257
677,8304
6632,5794
8422,9962
7842,4
8304,26
4,5257
9187,5071
8422,9962
677,8304
5794,6632
8422,9962
677,8304
9187,5071
8422,9962
5169,7628
4,5257
677,8304
9187,5071
8422,9962
4,5257
8569,6381
9187,5071
8422,9962
5169,7628
4,5257
6632,7121
9187,5071
8422,9962
5169,7628
5257,4
8422,9962
5169,7628
5071,9187
8422,9962
5169,7628
7672,1395
7842,4
26,8304
8422,9962
5169,7628
5071,9187
4,5257
7672,1395
7842,5257
677,9187
677,8304
6632,7121
9187,5071
8422,9962
5169,7628
8569,6381
8304,26
8569,6381
8422,9962
5169,7628
5794,6632
8422,9962
5169,7628
5257,4
4,7842
7672,1395
5794,6632
8422,9962
5169,7628
4,7842
4,5257
7842,5257
7672,1395
8422,9962
5169,7628
7672,1395
7842,4
677,26
8422,9962
5169,7628
5071,9187
677,26
8422,9962
5169,7628
5071,9187
5257,7842
4,7842
7842,4
8569,6381
26,677
8422,9962
7672,1395
7842,4
8422,9962
5257,4
7672,1395
26,677
26,8304
8422,9962
4,7842
7672,1395
7842,4
7842,9962
8569,6381
8422,9962
8422,9962
7672,1395
8422,4
8422,9962
8422,7842
9962,4
9962,7842
5071,9187
4,7842
7672,1395
9187,5071
8422,9962
7672,1395
8422,9962
7672,1395
8422,9962
5169,9187
5071,9187
7628,9187
26,677
8422,9962
5071,9187
677,26
6632,5794
8422,9962
7672,1395
5794,6632
8569,6381
8422,9962
7672,1395
8422,9962
7672,5169
8422,9962
5169,7628
8422,9962
7672,1395
8422,9962
5169,7628
8422,9962
677,26
6632,5794
8422,9962
7672,1395
6381,8569
6632,7121
6632,5794
8422,9962
5071,9187
6381,8569
8422,9962
6381,8569
9187,5071
8422,9962
26,8304
6381,8569
6632,5794
8422,9962
5071,9187
5794,9962
6632,8422
6632,9962
6632,7121
8422,7121
8422,9962
9962,7121
5794,6632
5794,8422
5794,9962
5794,7121
8569,6381
6632,7121
6632,9962
6632,8422
26,677
8422,9962
8422,7121
9962,7121
6632,7121
6632,9962
6632,8422
8422,7121
8422,9962
9962,7121
5071,9187
7672,1395
26,8304
26,5071
8422,9962
5071,9187
5071,8304
6381,8569
26,9187
26,5071
5071,9187
5071,9187
677,8304
5071,9187
8569,6381
7672,1395
8569,6381
8569,6381
8569,6381
8569,6381
8304,677
8569,6381
8569,6381
8569,6381
8569,6381
8569,6381
7672,1395
8569,6381
8304,677
8569,6381
8304,677
26,677
8569,6381
26,677
26,8304
26,677
26,8304
8304,677
8569,6381
9186,5072
5072,5215
5215,5072
9186,5072
5215,5072
9186,5072
5215,9186
5215,5072
5072,9186
5215,9186
5215,5072
9186,5072
5215,5072
5072,9186
9186,5072
5215,5072
5072,9186
5215,5072
5072,9186
5215,5072
5072,9186
5215,5072
5072,9186
5215,5072
9186,5072
5215,9186
5215,5072
5072,9186
9186,5215
9186,5072
5215,5072
5215,5072
5072,9186
9186,5215
9186,5072
5215,5072
5215,5072
5072,9186
5072,9186
5072,9186
5215,9186
5215,5072
5072,9186
9186,5072
7681,7118
7681,7845
5072,9186
7118,7845
7681,7845
5215,5072
5072,9186
7118,7845
7681,7845
5215,5072
5072,9186
7845,8085
7681,7845
9186,5215
5072,5215
7681,7845
7681,8085
5072,9186
7118,7845
7118,8085
7681,7845
7681,8085
9186,5072
5072,5215
9186,5072
5215,5072
5072,9186
7681,7845
9186,5072
5072,5215
7118,8085
7681,7845
9186,5215
9186,5072
5072,5215
7118,7845
7118,8085
9186,5072
5072,5215
5215,5072
5072,9186
7681,7845
9186,5072
5072,5215
7681,7845
7681,8085
5215,5072
5072,9186
5215,5072
5072,9186
9186,5072
7681,8085
5215,9186
5215,5072
5072,9186
7681,8085
9186,5072
5072,5215
7681,8085
5215,9186
5215,5072
5072,9186
7681,7845
7681,8085
7681,7845
5215,9186
5215,5072
5072,9186
5072,5215
5215,9186
5215,5072
5072,9186
5215,5072
7118,8085
7681,7845
5215,5072
5072,9186
7681,7118
5215,5072
7681,7118
7681,8085
7118,8085
7845,8085
7681,7845
7845,8085
7681,8085
3427,6054
3427,8305
6054,8305
7681,7845
5215,9186
7681,8085
5215,5072
6054,8305
5072,9186
5215,5072
5072,9186
3427,6054
5215,5072
6054,8305
5215,5072
5215,9186
5215,5072
5072,9186
5072,9186
9186,5215
9186,5072
6054,8305
9186,5072
5072,5215
5072,9186
5072,5215
7681,7845
7681,8085
5215,9186
5072,9186
7118,8085
7845,8085
7681,8085
7845,8085
9186,5072
5072,5215
5215,9186
5215,5072
6054,8305
7681,7118
7681,7845
3427,6054
9186,5072
6054,8305
5072,9186
9186,5215
9186,5072
6054,8305
5072,5215
9186,5215
9186,5072
5072,5215
3427,6054
3427,8305
9186,5072
6054,8305
5072,5215
7681,8085
7845,7118
7845,8085
3427,6054
3427,8305
9186,5215
9186,5072
7681,8085
3427,6054
3427,8305
9186,5215
9186,5072
6054,8305
5072,5215
7681,8085
5215,5072
7681,8085
5215,5072
7681,8085
7681,8085
7681,7845
3427,8305
7681,7845
7681,7845
7681,8085
7845,8085
7681,7845
3427,6054
3427,8305
678,3
5215,5072
678,3
678,3
7681,7845
3427,8305
678,3
7631,1398
5215,5072
678,3
7681,7845
678,3
7681,7845
3427,8305
678,3
7681,7845
3427,8305
9186,5215
9186,5072
7845,7118
3427,8305
9186,5072
5072,5215
678,3
7118,8085
7681,7118
3427,8305
9186,5215
9186,5072
5072,5215
678,3
7845,7118
3427,6054
3427,8305
5215,5072
5072,9186
678,3
7681,7118
3427,6054
9186,5215
9186,5072
6054,8305
5072,5215
7118,8085
5215,9186
5215,5072
5072,9186
3427,6054
5215,9186
5215,5072
5072,9186
678,3
7681,7118
7681,8085
3427,6054
9186,5215
9186,5072
5072,5215
7681,7845
7681,8085
7845,7118
7845,8085
3427,6054
5215,5072
5072,9186
678,3
3427,6054
9186,5215
5072,5215
3427,6054
3427,8305
5215,9186
5215,5072
6054,8305
5072,9186
3427,6054
5215,9186
5215,5072
5072,9186
678,3
3427,8305
5215,9186
5215,5072
6054,8305
5072,9186
678,3
3427,6054
5215,5072
3427,6054
9186,5072
6054,8305
5072,5215
6054,8305
7118,8085
7681,7845
7845,7118
6054,8305
7118,8085
7681,7845
7845,7118
5215,9186
5215,5072
6054,8305
5072,9186
7118,8085
5215,9186
5215,5072
5072,9186
5215,9186
5215,5072
5072,9186
678,3
7681,7845
678,3
678,9186
678,5072
5215,9186
5215,5072
5072,9186
7681,7845
7845,7118
678,3
9186,5215
9186,5072
6054,8305
5197,8566
5197,5174
3427,8305
5215,9186
5174,2570
5072,9186
678,3
5215,9186
5215,5072
5072,9186
2570,5260
678,3
3427,6054
9186,5072
5174,8566
2570,5260
7118,8085
7845,7118
678,3
9186,5072
5174,8566
2570,5260
8566,6721
8566,5174
3427,6054
9186,5072
2570,5260
3427,2570
3427,6054
9186,5072
6054,8305
5197,6721
2570,5260
3427,6054
3427,8305
9186,5072
2570,8305
3427,8305
9186,5072
6054,8566
6054,8305
5197,6721
5197,8305
3427,6054
9186,5072
5197,8305
5197,6721
5174,8566
3427,8305
10413,6382
1398,7631
1398,6721
5215,5072
6721,5197
2570,5260
5174,8566
8566,5174
5215,5072
7681,7118
7681,7845
9186,5215
9186,5072
2570,5260
678,3
9186,5072
5072,5215
2570,5260
7631,1398
3427,6054
9186,5072
2570,5260
3427,6054
3427,8305
9186,5072
8305,6054
8085,7118
8085,7845
7845,7118
678,3
3427,6054
8305,6054
8085,7118
8085,7845
7845,7681
678,3
2570,5260
7681,7118
3427,6054
3427,8305
9186,5072
8305,6054
8085,7118
8085,7845
7845,7118
2570,5260
7681,7118
3427,6054
3427,8305
9186,5072
8305,6054
8085,7118
3,678
2570,5260
3427,6054
9186,5072
8305,6054
678,7118
3427,6054
8566,5174
3427,6054
9186,5072
7845,7118
5174,8566
3427,6054
9186,5215
7845,7681
7845,7118
7845,8085
8085,7681
8085,7118
8566,5174
5215,5072
7681,7118
8674,1125
9186,5072
7845,7681
7845,7118
678,3
5215,5072
7681,7118
9186,5215
10413,6382
1398,7631
7845,7681
7845,7118
8566,5174
7681,7118
3427,6054
7845,7681
7845,7118
7681,7118
5174,8566
3427,6054
9186,5215
9186,5072
7845,7681
7845,7118
8566,5174
5215,5072
7681,7118
3427,6054
9186,5072
1398,7631
7845,7681
7845,7118
678,3
5215,5072
7681,7118
5174,8566
9186,5215
9186,5072
7845,7681
7845,7118
3,678
2570,5260
7681,7118
7681,7118
7681,7845
7845,7118
678,3
3427,5260
9186,5215
9186,5072
5197,6721
5174,8566
2570,5260
3427,6054
9186,5215
9186,5072
10413,6382
7845,7681
7845,7118
678,3
5215,5072
7681,7118
5174,8566
7681,7118
8566,5174
9186,5215
8674,1125
678,3
678,7118
3,7118
8305,6054
5260,2570
3427,6054
3427,8305
10413,6382
5174,8566
5174,8566
2570,5260
6382,10413
5174,8566
5072,5215
2570,5260
6382,10413
3427,6054
9186,5215
5174,8566
5072,5215
3427,6054
3427,8305
5215,9186
5215,5072
5174,8566
2570,5260
9186,5072
5174,8566
5072,5215
2570,5260
9186,5072
5215,5072
5072,9186
9186,5215
9186,5072
5072,5215
9186,5215
5215,5072
6054,8305
8674,2570
5215,5072
5215,5072
5174,8566
5174,8566
8674,1125
5215,5072
5174,8566
3427,6054
5215,3281
5215,5072
5072,3281
3427,6054
5215,5072
3427,6054
5215,5072
6054,8305
6382,10413
5215,5072
6054,8305
5174,8566
8674,1125
5215,5072
6382,10413
6382,10413
8674,1125
8674,5260
1125,5260
8674,1125
8674,5260
1125,5260
8674,1125
8674,5260
1125,5260
6382,10413
5215,5072
8674,1125
8674,5260
7631,1398
5260,1125
7631,1398
3427,6054
8674,1125
8674,5260
1125,5260
3281,5072
3427,6054
3427,8305
8674,1125
8674,5260
5260,1125
7631,1398
3427,6054
3427,8305
8674,1125
8674,5260
8305,6054
5260,1125
3427,6054
5215,5072
6054,8305
5174,8566
8674,1125
8674,5260
1125,5260
3427,6054
3427,8305
5215,5072
6054,8305
5174,8566
8674,1125
8674,5260
1125,5260
3427,6054
3427,8305
5215,5072
6054,8305
5174,8566
8674,1125
8674,5260
5260,1125
3281,5072
3427,6054
3427,8305
6054,8305
8674,1125
8674,5260
1125,5260
3427,5174
5215,5072
6054,8305
8674,1125
8674,5260
5260,1125
6382,10413
3427,8305
10413,6382
5174,8305
8674,1125
8674,5260
1125,5260
5215,5072
5174,8566
8674,1125
8674,5260
1125,5260
5215,5072
5174,8566
8674,1125
8674,5260
1125,5260
5215,5072
5174,8566
8674,1125
8674,5260
1125,5260
3281,5072
5215,5072
5174,8566
8674,1125
8674,5260
1125,5260
3427,8305
5215,3281
5215,5072
8674,1125
8674,5260
5072,3281
2570,5260
1125,5260
3427,8305
5215,5072
8674,1125
3281,5072
3427,8305
5215,5072
5174,8566
8674,1125
3427,8305
5215,5072
8674,1125
5072,3281
3427,6054
3427,8305
5215,5072
6054,8305
3427,8305
5215,5072
8305,6054
5215,5072
5215,5072
3427,8305
5215,5072
3427,6054
5215,5072
3427,8305
5215,5072
5215,5072
5072,3281
3281,5072
5215,5072
3281,5072
5215,5072
3427,8305
5215,3281
5215,5072
5072,3281
3281,5072
5215,5072
5174,8566
6382,10413
3281,5072
5215,5072
5174,8566
5215,5072
5174,8566
5072,3281
7631,1398
5215,5072
5174,8566
5072,3281
7631,5174
5215,5072
10413,6382
5072,3281
5215,5072
5072,3281
5215,5072
5072,3281
5215,5072
10413,6382
5072,3281
5215,5072
5072,3281
5215,5072
5215,5072
10413,6382
5072,3281
5215,3281
5215,5072
5072,3281
3281,5072
5215,5072
5215,5072
5072,3281
3281,5072
5215,5072
5215,5072
5215,5072
5072,3281
3281,5072
5072,3281
5072,3281
3281,5072
5174,8566
5174,8566
7631,1398
4592,10049
3281,5072
5174,8566
7631,1398
4592,5174
5215,5072
5215,5072
5174,8566
4592,10049
5215,5072
5174,8566
10622,4250
5215,5072
5174,8566
4592,10049
10622,2571
10622,4250
4250,2571
5174,8566
4592,10049
10622,2571
10622,315
10622,4250
5215,5072
4250,2571
10622,2571
10622,315
10622,4250
5215,5072
4250,2571
5072,3281
10622,2571
10622,2571
10622,4250
5215,3281
4250,2571
5072,3281
4250,2571
5072,5215
5215,5072
4250,2571
7631,1398
10622,2571
10622,315
5215,5072
7631,1398
4592,4493
10622,2571
5215,5072
7631,1398
4592,4493
3281,5072
10622,2571
10622,4250
10049,4493
5215,5072
4592,4493
10622,2571
10622,4250
5072,5215
5072,3281
10622,2571
10622,315
10622,4250
315,2571
4250,2571
5072,5215
4592,7844
3281,5215
10622,2571
4250,2571
5072,5215
7631,1398
10622,2571
10049,4493
4592,7844
4592,4493
10622,2571
10622,2571
10622,2571
4592,10049
4592,4493
10622,2571
7631,1398
3281,6724
10622,2571
10622,4250
7631,1398
5072,3281
7631,1398
4250,2571
5072,3281
4250,2571
5072,3281
10622,2571
315,2571
4250,2571
5072,3281
4592,4493
3281,5072
315,4250
4592,10049
4592,4493
10622,2571
4250,2571
7631,1398
4592,10049
10622,2571
315,4250
7631,1398
3281,5072
10622,4250
10622,4250
4250,2571
5072,4493
3281,4493
4592,4493
5072,3281
5072,4493
3281,4493
4592,10049
4592,4493
3281,4493
10622,2571
10049,4493
4250,2571
4592,10049
10049,4493
4250,2571
5072,3281
4592,10049
10622,2571
4250,2571
5072,3281
4592,10049
10049,3281
4250,2571
5072,3281
3281,4493
4592,10049
3281,10049
10622,2571
10622,4250
315,4250
4592,3281
4250,2571
4592,4493
10622,4250
4250,2571
5072,3281
4592,4493
10622,2571
4592,4493
10622,2571
4592,4493
10622,2571
4250,2571
4592,4493
7631,1398
4592,4493
10622,2571
4250,2571
4592,10049
10622,2571
10049,4493
4250,2571
4592,10049
10622,2571
4250,2571
10622,2571
10622,315
4250,2571
10622,315
4250,2571
10622,2571
10622,315
10622,4250
315,2571
315,4250
4250,2571
4592,7631
10622,2571
10622,4250
315,2571
315,4250
4250,2571
10622,315
10622,4250
315,4250
4592,10049
4592,7631
4592,4493
10049,7631
10049,4493
4592,10049
10049,1398
10049,4592
10049,7631
10049,4592
10049,4493
4592,4493
4592,10049
10049,4592
4592,7631
4592,10049
4592,4493
4592,4493
7631,1398
7631,6724
1398,6724
7631,1398
7631,6724
1398,6724
7631,6724
1398,6724
4592,4493
10049,4592
4592,4493
10049,4592
10049,4493
4592,4493
10049,4592
10049,4493
4592,4493
10049,4592
10049,4493
4592,4493
10049,4592
10049,4592
2496,9196
2496,9196
646,2496
646,9196
646,2496
646,2496
646,2496
193,3583
193,4522
4522,3583
3583,10430
10430,3583
10430,193
4522,3583
9196,2496
3583,193
10430,3583
3583,193
193,3583
9196,646
10430,3583
3699,9196
3583,193
193,4522
4522,3583
193,10430
193,3583
3583,193
9588,9686
193,3583
193,3583
10430,193
9196,2496
3583,193
193,3583
193,10430
3583,193
3583,193
193,3583
3583,193
3583,193
3583,193
3583,193
193,3583
193,10430
3583,10430
3583,193
10430,3583
9196,2496
3583,193
10430,3583
3583,193
10430,3583
3583,193
9588,9686
10430,3583
3583,193
9588,9686
10430,3583
10430,4522
3583,193
9588,9686
10430,3583
3583,4522
3583,193
3583,193
193,3583
193,10430
3583,10430
10430,3583
3583,193
193,4522
193,3583
193,4522
3583,4522
3583,10430
10430,4522
3583,4522
3583,193
193,4522
10430,193
193,3583
3583,10430
10430,3583
3583,193
193,3583
3583,4522
3583,10430
10430,3583
3583,193
10430,3583
3583,193
10430,3583
10430,193
10164,6977
10164,2926
10164,287
2926,6977
10430,3583
10430,193
4522,193
3583,193
10164,2926
2926,287
4522,3583
3583,193
10430,3583
4522,193
3583,193
193,3583
4522,3583
287,6977
3583,10430
2926,287
3583,193
193,3583
10164,287
2926,287
3583,4522
3583,4522
7641,5268
10164,2926
4522,3583
10164,2926
10164,287
193,4522
193,4522
10164,2926
10164,287
10430,3583
10430,4522
10430,193
9196,2496
4522,3583
10430,3583
3583,193
10430,193
7641,5268
3583,193
3967,2496
3583,193
10430,193
3967,2496
3583,193
3967,2496
3583,193
3967,2496
3583,193
193,3583
3967,2496
3583,10430
10430,3583
3967,2496
3583,4522
3583,193
193,4522
10430,3583
3967,2496
4522,193
3583,193
10430,3583
3967,2496
3583,193
193,3583
10164,2926
10164,287
3967,2496
3583,10430
3967,2496
9588,9686
2926,2496
2496,3967
9588,9686
3967,2496
9588,9686
3967,2496
9588,9686
193,3583
3967,2496
3583,193
10430,3583
10430,193
3967,2496
3583,4522
3583,193
193,4522
10430,3583
10430,4522
2496,3967
3583,193
3583,193
10430,193
3967,2496
193,3583
287,2926
2926,287
3583,193
193,3583
193,4522
2496,3967
2496,3967
2496,3967
3967,2496
2496,3967
3967,2496
3967,2496
10164,287
3967,2496
3967,2496
10164,287
10164,287
3967,2496
3967,2496
10164,287
3583,10430
10164,287
3967,2496
3967,2496
10164,287
643,7948
2496,3967
3967,2496
643,2850
643,7948
9588,9686
643,2994
2994,7948
9588,9686
10430,3583
9788,9197
3967,2496
10430,3583
3967,2496
2850,7948
3967,2496
3583,10430
5441,749
10164,287
2496,3967
10164,287
10430,3583
3967,2496
5441,749
643,2850
643,7948
643,2850
643,7948
10430,4522
10164,287
643,2850
643,2994
10430,4522
5441,749
643,7948
643,2994
2994,7948
2496,3967
3967,2496
2926,287
10430,3583
3967,2496
643,2850
2850,7948
643,2850
2496,3967
5441,749
643,2994
2496,3967
3583,4522
10430,4522
5441,749
643,7948
643,2994
2496,3967
3583,10430
10164,287
2496,3967
3583,10430
2850,7948
10164,287
643,2850
2496,3967
10164,287
9197,749
2496,3967
3583,4522
2850,7948
9197,749
9197,3699
643,2994
2496,3967
2850,7948
10164,287
2994,7948
2496,3967
193,4522
2850,6838
10164,287
9197,5441
2496,3967
193,4522
5441,749
10164,287
2496,3967
5441,749
10164,287
643,2850
643,7948
2496,3967
3583,10430
9588,9686
10164,287
643,7948
2496,3967
10164,287
2496,3967
193,4522
10164,287
9197,5441
2496,3967
